Battery Voltage (V),Power (W),Humidity (%rel),Epoch Time,Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Latitude (deg),Longitude (deg),f,df,a1,b1,a2,b2,varianceDensity,direction,directionalSpread,Wind Speed (m/s),Wind Direction (deg),Surface Temperature (°C),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg),Mean Barometric Pressure (hPa),Processing Source
4.1,-0.03,49.6,1770848738,-,-,-,-,-,-,-,34.3984500,-119.8491667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,49.6,1770848725,1.2,8.52,6.68,240.951,11.907,236.941,30.109,34.39847,-119.84917,-,-,-,-,-,-,-,-,-,2.00,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,49.6,1770846925,1.25,8.52,6.92,239.694,11.947,235.531,28.371,34.39847,-119.84918,-,-,-,-,-,-,-,-,-,2.00,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,49.6,1770842658,-,-,-,-,-,-,-,34.3984333,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,49.6,1770842641,1.24,10.24,7.04,232.866,12.865,235.594,29.389,34.39842,-119.84925,-,-,-,-,-,-,-,-,-,2.00,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,49.6,1770840841,1.34,10.24,7.16,232.291,12.841,234.122,27.99,34.39842,-119.84925,-,-,-,-,-,-,-,-,-,1.60,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,51.2,1770839057,-,-,-,-,-,-,-,34.3984333,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,51.2,1770839041,1.36,8.52,6.96,241.03,14.33,235.206,30.508,34.39845,-119.84927,-,-,-,-,-,-,-,-,-,2.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,51.2,1770837241,1.41,9.3,6.88,236.87,13.756,235.637,30.982,34.39845,-119.84927,-,-,-,-,-,-,-,-,-,2.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.8,61.6,1770834494,-,-,-,-,-,-,-,34.3984333,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.57,62.4,1770834481,1.47,10.24,7,232.4,14.928,236.256,30.262,34.39843,-119.84928,-,-,-,-,-,-,-,-,-,2.40,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.57,62.4,1770832681,1.51,10.24,6.94,234.577,14.483,236.144,32.005,34.39843,-119.84928,-,-,-,-,-,-,-,-,-,2.80,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.03,72,1770830894,-,-,-,-,-,-,-,34.3984333,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.03,72,1770830881,1.57,10.24,7.02,234.265,16.729,236.347,32.089,34.39843,-119.84928,-,-,-,-,-,-,-,-,-,2.80,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.03,72,1770829081,1.67,10.24,7.02,235.398,17.448,236.347,32.448,34.39842,-119.84928,-,-,-,-,-,-,-,-,-,4.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.94,79.2,1770827295,-,-,-,-,-,-,-,34.3984167,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.93,79.2,1770827281,1.63,10.24,6.84,235.131,20.615,238.538,35.405,34.39843,-119.84928,-,-,-,-,-,-,-,-,-,3.20,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.93,79.2,1770825481,1.64,10.24,7.04,238.815,17.144,238.792,33.769,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,4.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.13,81.6,1770823694,-,-,-,-,-,-,-,34.3984667,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.12,81.6,1770823681,1.72,10.24,6.8,238.824,17.805,239.889,33.019,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,4.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.12,81.6,1770821881,1.9,10.24,7.18,240.495,17.246,240.777,32.519,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,4.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.31,83.2,1770820094,-,-,-,-,-,-,-,34.3984500,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,83.2,1770820081,1.89,10.24,7.18,241.655,19.35,240.852,34.869,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,4.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,83.2,1770818281,2.07,11.36,7.54,238.702,18.411,239.5,33.587,34.39850,-119.84928,-,-,-,-,-,-,-,-,-,4.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.45,83.2,1770816481,2.05,10.24,7.16,238.287,20.601,238.032,35.952,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,4.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.45,83.2,1770814681,2.17,10.24,7.4,240.639,22.475,239.285,35.361,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,5.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,83.2,1770816494,-,-,-,-,-,-,-,34.3984833,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.59,83.2,1770812894,-,-,-,-,-,-,-,34.3985000,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.32,83.2,1770812881,2.15,11.36,7.66,236.629,22.061,237.434,34.814,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,5.20,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.32,83.2,1770811081,2,11.36,7.12,236.041,22.343,237.556,37.542,34.39847,-119.84930,-,-,-,-,-,-,-,-,-,4.40,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,82.4,1770809294,-,-,-,-,-,-,-,34.3984833,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.36,82.4,1770809281,1.82,10.24,6.7,242.009,21.284,237.518,38.711,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,6.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.36,82.4,1770807481,1.6,11.36,6.22,237.8,23.313,231.228,44.316,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,5.60,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,82.4,1770805694,-,-,-,-,-,-,-,34.3985000,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,82.4,1770805681,1.51,12.8,5.92,228.405,31.423,230.449,46.052,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,4.80,177.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,82.4,1770803881,1.37,11.36,5.7,232.084,32.901,230.059,48.958,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,4.80,165.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.35,82.4,1770802095,-,-,-,-,-,-,-,34.3984833,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,82.4,1770802081,1.45,12.8,5.62,228.846,32.935,226.827,49.379,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,4.40,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,82.4,1770800281,1.36,6.02,5.28,193.507,53.442,216.529,51.807,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,4.00,182.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,82.4,1770798494,-,-,-,-,-,-,-,34.3984833,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.45,82.4,1770798481,1.28,5.68,5.22,155.425,53.352,212.08,53.777,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,5.20,177.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.45,82.4,1770796681,1.33,12.8,5.16,222.765,36.456,211.329,52.572,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,6.00,160.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.37,81.6,1770794894,-,-,-,-,-,-,-,34.3984833,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,82.4,1770794881,1.33,5.68,5.08,176.299,51.841,201.186,54.899,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,6.00,142.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,82.4,1770793081,1.26,5.12,4.98,178.779,45.236,200.289,53.515,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,6.40,177.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,81.6,1770791294,-,-,-,-,-,-,-,34.3985000,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,81.6,1770791281,1.33,5.38,5,150.274,42.759,190.406,54.559,34.39848,-119.84932,-,-,-,-,-,-,-,-,-,6.40,148.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,81.6,1770789481,1.3,5.38,5.06,145.981,43.814,182.653,56.899,34.39848,-119.84932,-,-,-,-,-,-,-,-,-,6.40,148.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80.8,1770787695,-,-,-,-,-,-,-,34.3985000,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,81.6,1770787681,1.35,5.38,4.76,152.13,40.627,172.637,55.767,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,6.40,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,81.6,1770785881,1.47,5.68,4.76,143.304,43.762,163.887,57.086,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,8.80,148.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,80.8,1770784094,-,-,-,-,-,-,-,34.3985167,-119.8493167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80.8,1770784081,1.48,5.12,4.78,141.34,42.891,166.052,59.416,34.39853,-119.84932,-,-,-,-,-,-,-,-,-,9.20,137.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80.8,1770782281,1.48,5.12,4.9,143.29,44.388,164.757,62.488,34.39853,-119.84932,-,-,-,-,-,-,-,-,-,8.80,131.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,80.8,1770780494,-,-,-,-,-,-,-,34.3985333,-119.8493167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.45,80.8,1770780481,1.53,5.12,4.98,153.543,44.711,162.769,65.172,34.39853,-119.84930,-,-,-,-,-,-,-,-,-,8.40,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.45,80.8,1770778681,1.51,4.86,5,140.272,48.146,159.72,62.592,34.39853,-119.84930,-,-,-,-,-,-,-,-,-,8.00,91.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.38,80,1770776894,-,-,-,-,-,-,-,34.3985333,-119.8493167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,80,1770776881,1.4,4.44,4.6,137.41,41.352,152.303,61.676,34.39855,-119.84932,-,-,-,-,-,-,-,-,-,9.20,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,80,1770775081,1.3,4.44,4.34,131.658,40.75,152.914,58.38,34.39855,-119.84932,-,-,-,-,-,-,-,-,-,8.00,102.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,78.4,1770773295,-,-,-,-,-,-,-,34.3985167,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.36,78.4,1770773290,1.25,4.26,4.22,133.77,38.61,150.779,57.833,34.39853,-119.84930,-,-,-,-,-,-,-,-,-,8.40,102.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.36,78.4,1770771490,1.21,4.26,4.22,134.184,38.264,160.73,62.617,34.39853,-119.84930,-,-,-,-,-,-,-,-,-,8.80,108.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,74.4,1770769693,-,-,-,-,-,-,-,34.3985167,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,74.4,1770769681,1.15,4.26,4.14,125.418,39.357,156.879,58.823,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,8.40,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,74.4,1770767881,1.08,4.08,4.2,127.929,33.862,167.435,56.849,34.39853,-119.84930,-,-,-,-,-,-,-,-,-,8.80,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.13,68.8,1770766094,-,-,-,-,-,-,-,34.3985167,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.13,68.8,1770766081,1.11,4.08,4.2,135.097,34.792,167.745,56.653,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,8.00,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.13,68.8,1770764281,1.1,4.08,4.28,127.983,34.869,171.773,57.76,34.39853,-119.84930,-,-,-,-,-,-,-,-,-,8.40,131.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.01,64,1770762494,-,-,-,-,-,-,-,34.3985333,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.87,64,1770762481,1.04,3.78,4.16,127.754,31.448,171.439,59.562,34.39853,-119.84928,-,-,-,-,-,-,-,-,-,8.40,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.87,64,1770760681,1,14.62,4.24,215.829,33.577,176.431,58.049,34.39855,-119.84928,-,-,-,-,-,-,-,-,-,8.40,131.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.11,66.4,1770758894,-,-,-,-,-,-,-,34.3985500,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.07,66.4,1770758881,0.96,14.62,4.36,213.51,30.262,182.653,56.899,34.39855,-119.84930,-,-,-,-,-,-,-,-,-,7.60,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.07,66.4,1770757081,0.98,14.62,4.6,219.304,33.536,190.455,57.239,34.39853,-119.84930,-,-,-,-,-,-,-,-,-,7.60,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.63,66.4,1770755294,-,-,-,-,-,-,-,34.3985333,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.83,66.4,1770755281,0.94,12.8,4.46,225.711,26.662,194.008,58.625,34.39853,-119.84930,-,-,-,-,-,-,-,-,-,6.40,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.83,66.4,1770753481,0.98,14.62,4.92,218.157,31.087,201.371,54.035,34.39853,-119.84930,-,-,-,-,-,-,-,-,-,6.40,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.27,72,1770751694,-,-,-,-,-,-,-,34.3985167,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.33,72,1770751681,0.97,12.8,4.62,219.847,30.105,194.765,56.043,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,7.20,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.33,72,1770749881,0.99,14.62,5.06,219.094,27.276,207.826,52.77,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,7.20,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.19,76,1770748094,-,-,-,-,-,-,-,34.3985000,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.21,76,1770748081,0.93,14.62,5.18,217.627,28.921,209.587,53,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,7.20,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.21,76,1770746281,0.97,12.8,5.7,224.64,27.997,220.766,49.47,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,7.20,108.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.12,76.8,1770744494,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0,76.8,1770744481,0.96,12.8,5.9,227.854,23.443,224.297,46.118,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,7.20,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0,76.8,1770742681,0.93,12.8,6.38,221.099,25.09,223.085,42.561,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,6.40,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.25,78.4,1770740894,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.18,78.4,1770740881,0.94,12.8,6.24,224.223,23.202,225.602,42.589,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,5.60,108.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.18,78.4,1770739081,0.97,12.8,6.52,227.603,23.854,226.14,42.153,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,7.20,102.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,80.8,1770737294,-,-,-,-,-,-,-,34.3984667,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.36,80.8,1770737281,0.89,12.8,6.62,219.289,26.976,225.83,43.221,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,6.40,97.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.36,80.8,1770735481,0.92,12.8,6.74,224.148,27.743,231.02,41.465,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,5.20,97.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,80.8,1770733694,-,-,-,-,-,-,-,34.3984167,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.31,80.8,1770733681,0.94,14.62,7.74,221.259,21.075,228.781,35.596,34.39843,-119.84928,-,-,-,-,-,-,-,-,-,3.20,102.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.31,80.8,1770731881,0.93,12.8,7.66,226.656,24.493,230.686,36.029,34.39843,-119.84928,-,-,-,-,-,-,-,-,-,1.60,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,80.8,1770730094,-,-,-,-,-,-,-,34.3984500,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,80.8,1770730081,0.85,12.8,7.2,219.685,26.192,228.869,39.003,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,1.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,80.8,1770728281,0.89,12.8,7.38,226.219,24.331,232.585,37.981,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,1.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80.8,1770726495,-,-,-,-,-,-,-,34.3984500,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.46,80.8,1770726481,0.92,12.8,7.5,223.664,23.08,231.866,36.431,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,3.60,91.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.46,80.8,1770724681,0.89,12.8,7.24,224.783,23.696,233.144,37.095,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,1.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.38,80,1770722894,-,-,-,-,-,-,-,34.3984333,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,80,1770722881,0.86,12.8,7.02,219.547,27.192,230.531,39.082,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,3.60,102.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,80,1770721081,0.87,12.8,7.32,220.515,24.262,229.781,38.038,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,1.60,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80,1770719294,-,-,-,-,-,-,-,34.3984333,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,80,1770719281,0.84,12.8,7.28,220.114,27.537,230.424,37.79,34.39842,-119.84925,-,-,-,-,-,-,-,-,-,1.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,80,1770717481,0.88,14.62,7.68,218.857,21.411,227.396,35.309,34.39842,-119.84925,-,-,-,-,-,-,-,-,-,1.60,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,79.2,1770715694,-,-,-,-,-,-,-,34.3984333,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,79.2,1770715681,0.84,14.62,7.4,215.059,26.026,229.15,37.735,34.39842,-119.84927,-,-,-,-,-,-,-,-,-,1.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,79.2,1770713881,0.83,12.8,7.36,217.903,26.936,228.961,37.083,34.39842,-119.84927,-,-,-,-,-,-,-,-,-,1.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,78.4,1770712095,-,-,-,-,-,-,-,34.3984167,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,78.4,1770712081,0.83,14.62,7.32,217.66,20.505,228.986,33.875,34.39842,-119.84925,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,78.4,1770710281,0.85,12.8,7.28,222.44,21.662,229.744,31.994,34.39842,-119.84923,-,-,-,-,-,-,-,-,-,2.00,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,78.4,1770708495,-,-,-,-,-,-,-,34.3984000,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.46,78.4,1770708481,0.85,12.8,7.3,222.397,23.854,230.203,33.33,34.39840,-119.84922,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.46,78.4,1770706681,0.84,12.8,7.68,219.622,20.408,226.978,32.309,34.39840,-119.84922,-,-,-,-,-,-,-,-,-,1.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.38,77.6,1770704894,-,-,-,-,-,-,-,34.3983667,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,77.6,1770704881,0.79,12.8,7.2,219.392,22.981,230.168,33.539,34.39838,-119.84922,-,-,-,-,-,-,-,-,-,1.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,77.6,1770703081,0.81,11.36,7.34,223.527,23.751,229.406,31.821,34.39840,-119.84922,-,-,-,-,-,-,-,-,-,0.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,76.8,1770701294,-,-,-,-,-,-,-,34.3984167,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76.8,1770701281,0.82,12.8,7.14,223.066,19.52,232.206,31.529,34.39843,-119.84920,-,-,-,-,-,-,-,-,-,1.60,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76.8,1770699481,0.85,12.8,7.64,222.254,20.23,229.25,30.526,34.39843,-119.84920,-,-,-,-,-,-,-,-,-,1.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.35,76,1770697694,-,-,-,-,-,-,-,34.3984333,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
