Battery Voltage (V),Power (W),Humidity (%rel),Epoch Time,Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Latitude (deg),Longitude (deg),f,df,a1,b1,a2,b2,varianceDensity,direction,directionalSpread,Wind Speed (m/s),Wind Direction (deg),Surface Temperature (°C),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg),Mean Barometric Pressure (hPa),Processing Source
4.07,-0.58,76.8,1773201512,-,-,-,-,-,-,-,34.3984667,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,76.8,1773201499,0.77,7.3,5.04,250.976,21.027,247.455,35.251,34.39848,-119.84927,-,-,-,-,-,-,-,-,-,2.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,76.8,1773199699,0.77,6.82,5.06,246.151,25.081,244.687,36.22,34.39848,-119.84927,-,-,-,-,-,-,-,-,-,2.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.37,74.4,1773197913,-,-,-,-,-,-,-,34.3984667,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,74.4,1773197899,0.77,6.82,4.86,244.707,24.841,243.593,37.02,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,2.80,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,74.4,1773196099,0.81,5.38,4.94,250.454,24.488,244.309,35.99,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,2.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,68.8,1773194312,-,-,-,-,-,-,-,34.3984667,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.45,68.8,1773194299,0.78,4.86,4.82,248.642,26.738,243.497,35.678,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,2.80,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.45,68.8,1773192499,0.8,4.86,4.74,247.999,27.531,244.159,36.586,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,3.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.02,64,1773190713,-,-,-,-,-,-,-,34.3984833,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.09,64,1773190699,0.76,6.82,4.78,245.471,22.486,242.616,36.702,34.39848,-119.84927,-,-,-,-,-,-,-,-,-,2.80,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.09,64,1773188899,0.79,5.38,4.82,249.576,26.777,243.246,36.513,34.39848,-119.84927,-,-,-,-,-,-,-,-,-,2.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.28,59.2,1773187113,-,-,-,-,-,-,-,34.3984667,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.26,59.2,1773187099,0.74,5.68,4.96,246.297,23.035,239.594,35.389,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,1.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.26,59.2,1773185299,0.74,6.02,5.06,249.719,21.343,240.548,35.584,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,0.80,274.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.62,56.8,1773183512,-,-,-,-,-,-,-,34.3984833,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.63,56.8,1773183499,0.73,5.12,5.1,245.862,28.384,239.319,34.748,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,1.60,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.63,56.8,1773181699,0.7,5.38,5.12,244.26,28.058,241.124,34.009,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1,57.6,1773179912,-,-,-,-,-,-,-,34.3985000,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.05,58.4,1773179899,0.72,5.68,5.2,250.898,21.596,243.165,33.046,34.39850,-119.84928,-,-,-,-,-,-,-,-,-,1.20,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.05,58.4,1773178099,0.73,5.68,5.16,249.201,30.141,240.495,35.337,34.39852,-119.84928,-,-,-,-,-,-,-,-,-,0.80,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.76,60,1773176312,-,-,-,-,-,-,-,34.3984667,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.64,60,1773176299,0.76,5.68,5.36,243.98,28.821,239.356,35.204,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,0.80,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.64,60,1773174499,0.73,6.02,5.44,242.093,26.133,237.273,35.652,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,0.80,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.96,63.2,1773172699,0.68,6.4,5.42,246.427,25.053,240.11,34.941,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.96,63.2,1773170899,0.71,6.02,5.66,244.758,29.097,238.425,36.158,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,0.80,148.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.67,63.2,1773172711,-,-,-,-,-,-,-,34.3985167,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.55,67.2,1773169112,-,-,-,-,-,-,-,34.3985000,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.71,67.2,1773169099,0.73,6.4,5.72,243.824,25.381,237.965,36.422,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,0.80,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.71,67.2,1773167299,0.73,6.4,5.74,241.849,27.513,237.926,38.12,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.35,72,1773165512,-,-,-,-,-,-,-,34.3985000,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.35,72.8,1773165499,0.76,5.68,5.62,244.964,29.383,238.574,37.195,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,0.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.35,72.8,1773163699,0.74,6.02,5.54,241.939,30.954,239.795,37.574,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.07,75.2,1773161912,-,-,-,-,-,-,-,34.3985167,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.07,75.2,1773161899,0.72,6.02,5.32,246.685,27.277,240.417,38.672,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,1.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.07,75.2,1773160099,0.74,6.02,5.26,246.957,26.061,240.995,38.852,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,1.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.15,77.6,1773158312,-,-,-,-,-,-,-,34.3985000,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.29,77.6,1773158299,0.74,5.68,5.2,247.166,35.682,237.067,44.555,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,2.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.29,77.6,1773156499,0.76,6.4,5.32,241.42,29.161,238.784,42.694,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,2.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.37,79.2,1773154712,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.32,79.2,1773154699,0.76,5.68,5.18,244.483,35.098,239.162,45.369,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,2.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.32,79.2,1773152899,0.78,5.38,5.42,248.16,35.627,237.632,44.024,34.39843,-119.84928,-,-,-,-,-,-,-,-,-,0.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.76,79.2,1773151112,-,-,-,-,-,-,-,34.3984500,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.37,79.2,1773151099,0.75,5.68,5.28,249.868,35.896,238.398,44.964,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,0.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.37,79.2,1773149299,0.73,4.86,5.36,247.467,44.649,235.361,45.266,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,0.40,268.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,79.2,1773147512,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,79.2,1773147499,0.76,5.12,5.46,248.14,43.723,239.715,43.823,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,0.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,79.2,1773145699,0.81,5.38,5.54,253.331,44.231,243.013,43.407,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,0.40,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,79.2,1773143912,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,79.2,1773143899,0.79,5.38,5.48,254.21,37.103,243.435,44.583,34.39847,-119.84930,-,-,-,-,-,-,-,-,-,0.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,79.2,1773142099,0.72,5.68,5.2,248.665,33.911,240.351,47.929,34.39847,-119.84930,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,78.4,1773140313,-,-,-,-,-,-,-,34.3984667,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.45,78.4,1773140299,0.71,5.38,5.18,259.092,39.318,244.43,49.314,34.39847,-119.84930,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.45,78.4,1773138499,0.69,5.68,5.06,258.612,43.787,246.181,51.691,34.39847,-119.84930,-,-,-,-,-,-,-,-,-,2.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.37,78.4,1773136712,-,-,-,-,-,-,-,34.3984333,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,78.4,1773136699,0.73,5.38,5.14,249.744,42.877,242.512,51.424,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,1.20,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,78.4,1773134899,0.74,5.68,5.2,251.951,38.066,240.587,50.791,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,1.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.66,78.4,1773133112,-,-,-,-,-,-,-,34.3984500,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,78.4,1773133099,0.75,5.68,5.16,252.337,39.935,243.515,49.639,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,1.20,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,78.4,1773131299,0.77,6.4,5.2,261.944,40.248,241.972,51.304,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,0.80,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,76.8,1773129512,-,-,-,-,-,-,-,34.3984500,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,76.8,1773129499,0.77,5.12,5.26,242.258,50.12,239.286,50.194,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,1.20,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,76.8,1773127699,0.75,5.12,5.02,250.456,47.626,242.563,49.141,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,1.60,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.85,76.8,1773125912,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,76.8,1773125899,0.77,5.12,5.26,248.832,41.395,238.551,46.363,34.39847,-119.84930,-,-,-,-,-,-,-,-,-,1.20,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,76.8,1773124099,0.76,5.38,5.32,248.581,37.165,239.534,46.208,34.39847,-119.84930,-,-,-,-,-,-,-,-,-,1.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.78,76,1773122312,-,-,-,-,-,-,-,34.3984833,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,76,1773122299,0.75,5.68,5.32,250.328,33.361,239.623,44.112,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,2.00,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,76,1773120499,0.8,6.02,5.32,248.732,34.45,239.947,46.168,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,2.00,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.37,74.4,1773118713,-,-,-,-,-,-,-,34.3984833,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,75.2,1773118699,0.81,6.4,5.44,246.844,29.49,238.707,44.375,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,1.60,211.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,75.2,1773116899,0.84,6.02,5.64,252.548,27.683,241.232,41.369,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,1.60,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.31,72,1773115113,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.36,72,1773115099,0.81,6.02,5.54,248.697,28.402,239.744,42.896,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,2.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.36,72,1773113299,0.83,7.86,5.74,241.636,24.927,239.881,39.556,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,1.20,182.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.34,67.2,1773111512,-,-,-,-,-,-,-,34.3984833,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,67.2,1773111499,0.83,6.4,5.74,249.932,25.597,237.5,39.956,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,1.20,165.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,67.2,1773109699,0.8,6.4,5.6,247.673,24.186,236.957,42.825,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,1.60,154.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.37,56.8,1773107912,-,-,-,-,-,-,-,34.3985000,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,56.8,1773107899,0.79,5.68,5.5,250.213,31.187,236.267,43.015,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,1.60,142.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,56.8,1773106099,0.74,10.24,5.42,231.431,29.891,229.858,47.171,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,1.60,148.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.82,51.2,1773104312,-,-,-,-,-,-,-,34.3985000,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.06,51.2,1773104299,0.76,5.12,5.3,227.907,49.484,226.093,50.213,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,1.60,148.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.06,51.2,1773102499,0.71,5.38,5.02,241.647,42.208,221.205,53.511,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,2.00,142.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.04,50.4,1773100712,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.04,50.4,1773100699,0.71,5.68,4.96,237.888,46.592,220.988,55.341,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,2.40,137.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.04,50.4,1773098899,0.72,5.38,4.8,229.582,53.603,210.508,59.32,34.39852,-119.84928,-,-,-,-,-,-,-,-,-,2.40,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,49.6,1773097113,-,-,-,-,-,-,-,34.3985000,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,49.6,1773097099,0.73,5.68,4.68,226.27,51.724,208.909,60.152,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,2.80,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,49.6,1773095299,0.69,5.12,4.44,210.409,60.094,193.831,62.94,34.39853,-119.84930,-,-,-,-,-,-,-,-,-,2.40,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,50.4,1773093512,-,-,-,-,-,-,-,34.3985000,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,50.4,1773093499,0.73,5.12,4.32,221.684,54.371,189.759,62.571,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,3.20,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,50.4,1773091699,0.72,5.38,4.2,220.601,55.448,185.298,63.197,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,5.60,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52,1773089913,-,-,-,-,-,-,-,34.3985167,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52,1773089899,0.73,5.68,4.12,210.67,59.653,180.445,63.939,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,5.60,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52,1773088099,0.69,5.38,3.98,225.35,59.98,184.912,63.969,34.39853,-119.84930,-,-,-,-,-,-,-,-,-,5.20,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,55.2,1773086312,-,-,-,-,-,-,-,34.3985167,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,55.2,1773086299,0.67,5.68,4.02,235.423,49.26,188.668,63.664,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,6.00,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,55.2,1773084499,0.67,5.38,4.08,208.493,59.824,181.599,63.529,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,5.20,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,57.6,1773082712,-,-,-,-,-,-,-,34.3985333,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,56.8,1773082699,0.66,5.12,4.12,206.768,57.589,203.25,61.128,34.39853,-119.84930,-,-,-,-,-,-,-,-,-,7.20,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,56.8,1773080899,0.64,5.38,4.56,196.645,57.591,197.979,61.308,34.39853,-119.84930,-,-,-,-,-,-,-,-,-,1.60,142.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,58.4,1773079112,-,-,-,-,-,-,-,34.3985000,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,58.4,1773079099,0.68,5.12,4.74,192.146,55.019,202.797,56.596,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,1.60,148.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,58.4,1773077299,0.69,5.38,4.76,202.611,59.392,206.316,57.139,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,1.20,160.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,66.4,1773075513,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.94,66.4,1773075499,0.73,5.12,4.74,195.9,57.117,207.665,57.234,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,1.20,148.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.94,66.4,1773073699,0.72,5.68,4.76,233.05,44.677,212.652,55.927,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,2.40,182.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.35,73.6,1773071913,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.35,73.6,1773071899,0.78,5.68,4.82,234.253,40.68,217.033,54.441,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,1.60,154.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.35,73.6,1773070099,0.75,5.12,4.58,204.618,62.821,204.413,59.868,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,1.60,148.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.35,78.4,1773068312,-,-,-,-,-,-,-,34.3985000,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.43,78.4,1773068299,0.86,5.38,4.58,232.195,53.569,200.04,61.745,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,1.60,154.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.43,78.4,1773066499,0.79,5.68,4.46,246.981,38.226,218.557,56.647,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,2.00,154.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.37,79.2,1773064712,-,-,-,-,-,-,-,34.3985000,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.32,79.2,1773064699,0.65,6.02,4.68,242.615,33.939,236.632,46.168,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,2.00,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.32,79.2,1773062899,0.63,5.68,4.78,249.378,36.797,239.021,49.254,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,1.60,154.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,79.2,1773061113,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,79.2,1773061099,0.6,5.38,4.44,241.422,44.615,231.714,55.076,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,3.60,102.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,79.2,1773059299,0.6,5.38,4.12,243.571,41.654,223.995,60.989,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,5.20,97.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,79.2,1773057513,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,79.2,1773057499,0.58,5.38,3.72,249.48,42.055,215.613,65.453,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,6.40,85.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,79.2,1773055699,0.59,5.12,3.46,247.438,46.544,202.494,70.631,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,6.00,97.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,79.2,1773053912,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
