Battery Voltage (V),Power (W),Humidity (%rel),Epoch Time,Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Latitude (deg),Longitude (deg),f,df,a1,b1,a2,b2,varianceDensity,direction,directionalSpread,Wind Speed (m/s),Wind Direction (deg),Surface Temperature (°C),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg),Mean Barometric Pressure (hPa),Processing Source
4.07,-0.32,76,1769680621,0.51,14.62,6.6,208.025,26.563,231.778,34.38,34.39857,-119.84897,-,-,-,-,-,-,-,-,-,0.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,76,1769678821,0.52,14.62,6.68,205.234,25.182,231.178,35.388,34.39855,-119.84902,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,75.2,1769677033,-,-,-,-,-,-,-,34.3985333,-119.8488833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,75.2,1769677021,0.53,9.3,6.48,235.949,18.793,234.789,34.648,34.39853,-119.84887,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,75.2,1769675221,0.53,9.3,6.58,235.638,18.594,231.479,34.294,34.39853,-119.84878,-,-,-,-,-,-,-,-,-,0.40,205.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,75.2,1769673434,-,-,-,-,-,-,-,34.3985833,-119.8487833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.44,75.2,1769673421,0.55,9.3,6.06,235.761,15.691,236.671,34.699,34.39860,-119.84880,-,-,-,-,-,-,-,-,-,0.40,85.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.44,75.2,1769671621,0.54,14.62,6.1,207.651,22.547,234.719,35.257,34.39863,-119.84887,-,-,-,-,-,-,-,-,-,0.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.37,75.2,1769669834,-,-,-,-,-,-,-,34.3985333,-119.8490500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,75.2,1769669821,0.55,10.24,5.6,231.089,20.107,240.55,33.888,34.39852,-119.84905,-,-,-,-,-,-,-,-,-,1.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,75.2,1769668021,0.56,9.3,5.66,237.237,17.087,238.711,33.588,34.39848,-119.84905,-,-,-,-,-,-,-,-,-,1.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.72,75.2,1769666232,-,-,-,-,-,-,-,34.3984833,-119.8491000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,75.2,1769666221,0.53,9.3,5.42,235.715,19.757,243.129,34.408,34.39848,-119.84910,-,-,-,-,-,-,-,-,-,0.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,75.2,1769664421,0.53,5.12,5.4,258.28,20.106,243.495,33.177,34.39848,-119.84910,-,-,-,-,-,-,-,-,-,1.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,74.4,1769662633,-,-,-,-,-,-,-,34.3984333,-119.8490500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,74.4,1769662621,0.52,5.12,5.38,261.395,20.774,242.98,33.775,34.39845,-119.84905,-,-,-,-,-,-,-,-,-,1.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,74.4,1769660821,0.53,5.68,5.48,261.143,16.478,244.003,32.562,34.39847,-119.84883,-,-,-,-,-,-,-,-,-,0.80,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.64,72.8,1769659033,-,-,-,-,-,-,-,34.3984833,-119.8488000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,72.8,1769659021,0.54,10.24,5.58,231.121,16.339,242.656,32.778,34.39848,-119.84878,-,-,-,-,-,-,-,-,-,0.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,72.8,1769657221,0.53,5.12,5.4,262.421,18.36,244.802,33.966,34.39848,-119.84877,-,-,-,-,-,-,-,-,-,0.80,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,69.6,1769655434,-,-,-,-,-,-,-,34.3985167,-119.8487500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.43,68.8,1769655421,0.49,5.12,5.46,260.933,17.143,241.39,34.317,34.39853,-119.84873,-,-,-,-,-,-,-,-,-,0.40,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.43,68.8,1769653621,0.48,5.38,5.48,261.761,18.441,240.443,35.089,34.39853,-119.84870,-,-,-,-,-,-,-,-,-,0.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.65,61.6,1769651833,-,-,-,-,-,-,-,34.3985500,-119.8486833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,61.6,1769651821,0.45,5.12,5.34,258.585,20.11,236.561,35.91,34.39855,-119.84868,-,-,-,-,-,-,-,-,-,0.40,211.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,61.6,1769650021,0.42,5.12,5.42,259.271,18.975,240.246,36.085,34.39857,-119.84865,-,-,-,-,-,-,-,-,-,0.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.61,53.6,1769648233,-,-,-,-,-,-,-,34.3985667,-119.8486167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.07,53.6,1769648221,0.42,10.24,5.82,227.657,22.272,235.44,37.503,34.39857,-119.84860,-,-,-,-,-,-,-,-,-,0.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.07,53.6,1769646421,0.36,5.38,5.46,255.649,24.698,232.711,42.782,34.39857,-119.84860,-,-,-,-,-,-,-,-,-,0.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,47.2,1769643678,-,-,-,-,-,-,-,34.3985667,-119.8485833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,47.2,1769643661,0.36,10.24,5.22,221.689,32.637,233.961,45.271,34.39857,-119.84858,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,47.2,1769641861,0.36,14.62,5.16,212.892,30.662,233.574,41.903,34.39857,-119.84858,-,-,-,-,-,-,-,-,-,0.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,46.4,1769640078,-,-,-,-,-,-,-,34.3985667,-119.8485833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,46.4,1769640061,0.35,10.24,5.08,230.993,40.125,230.987,46.598,34.39857,-119.84860,-,-,-,-,-,-,-,-,-,0.80,200.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,46.4,1769638261,0.36,11.36,5.02,218.814,36.654,227.13,45.243,34.39857,-119.84860,-,-,-,-,-,-,-,-,-,0.80,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,45.6,1769636479,-,-,-,-,-,-,-,34.3985667,-119.8486000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,45.6,1769636461,0.34,10.24,5,227.603,27.729,234.569,41.963,34.39855,-119.84860,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,45.6,1769634661,0.31,10.24,4.76,225.091,28.798,236.824,42.472,34.39855,-119.84860,-,-,-,-,-,-,-,-,-,0.80,194.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,49.6,1769632878,-,-,-,-,-,-,-,34.3985667,-119.8486000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,49.6,1769632861,0.34,10.24,4.98,225.531,26.323,231.34,42.891,34.39857,-119.84862,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,49.6,1769631061,0.34,10.24,4.88,227.601,21.553,231.436,42.291,34.39857,-119.84862,-,-,-,-,-,-,-,-,-,0.80,200.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,55.2,1769629278,-,-,-,-,-,-,-,34.3985667,-119.8486500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,55.2,1769629261,0.36,4.26,4.68,259.317,21.726,236.452,39.205,34.39858,-119.84867,-,-,-,-,-,-,-,-,-,0.80,200.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,55.2,1769627461,0.37,4.86,4.7,251.468,23.409,235.998,40.806,34.39858,-119.84868,-,-,-,-,-,-,-,-,-,0.80,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.47,60,1769625679,-,-,-,-,-,-,-,34.3986000,-119.8487333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.43,60.8,1769625661,0.39,10.24,4.64,228.614,22.754,240.543,36.5,34.39860,-119.84873,-,-,-,-,-,-,-,-,-,0.40,131.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.43,60.8,1769623861,0.41,4.26,4.9,255.831,22.559,239.698,36.4,34.39860,-119.84893,-,-,-,-,-,-,-,-,-,0.80,211.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.98,68.8,1769622078,-,-,-,-,-,-,-,34.3985167,-119.8491000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.97,68.8,1769622061,0.43,4.26,4.9,257.622,22.084,240.661,35.873,34.39853,-119.84912,-,-,-,-,-,-,-,-,-,0.80,205.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.97,68.8,1769620261,0.39,4.64,4.76,255.011,19.663,241.694,38.248,34.39853,-119.84918,-,-,-,-,-,-,-,-,-,0.80,211.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.77,72.8,1769618478,-,-,-,-,-,-,-,34.3985333,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.9,73.6,1769618461,0.36,10.24,5.04,227.689,23.845,234.507,41.918,34.39852,-119.84922,-,-,-,-,-,-,-,-,-,0.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.9,73.6,1769616661,0.36,10.24,5.24,226.532,24.959,231.643,42.644,34.39852,-119.84923,-,-,-,-,-,-,-,-,-,0.80,211.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.24,76,1769614879,-,-,-,-,-,-,-,34.3985167,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.11,76,1769614861,0.35,12.8,5.82,215.259,38.678,231.613,46.393,34.39852,-119.84925,-,-,-,-,-,-,-,-,-,0.80,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.11,76,1769613061,0.35,10.24,5.44,230.283,26.458,233.616,44.961,34.39852,-119.84925,-,-,-,-,-,-,-,-,-,0.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,76.8,1769611278,-,-,-,-,-,-,-,34.3985000,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.31,76.8,1769611261,0.37,11.36,5.78,223.543,29.235,231.673,45.543,34.39848,-119.84925,-,-,-,-,-,-,-,-,-,0.80,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.31,76.8,1769609461,0.36,10.24,5.52,234.604,33.544,233.817,48.898,34.39848,-119.84925,-,-,-,-,-,-,-,-,-,0.80,177.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.31,76,1769607678,-,-,-,-,-,-,-,34.3985000,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,76.8,1769607661,0.32,11.36,5.48,223.379,30.816,233.985,45.722,34.39850,-119.84925,-,-,-,-,-,-,-,-,-,0.80,211.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,76.8,1769605861,0.34,10.24,5.88,233.351,30.167,233.469,47.123,34.39850,-119.84925,-,-,-,-,-,-,-,-,-,0.80,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,76,1769604079,-,-,-,-,-,-,-,34.3985333,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.44,76,1769604061,0.33,12.8,5.92,217.185,34.531,231.288,46.177,34.39852,-119.84925,-,-,-,-,-,-,-,-,-,0.80,154.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.44,76,1769602261,0.3,10.24,6,233.248,30.569,229.508,46.661,34.39850,-119.84925,-,-,-,-,-,-,-,-,-,0.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.38,76,1769600479,-,-,-,-,-,-,-,34.3985000,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,76,1769600461,0.3,11.36,6.26,227.612,37.238,228.784,44.253,34.39850,-119.84920,-,-,-,-,-,-,-,-,-,0.80,200.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,76,1769598661,0.31,12.8,6.56,217.471,36.073,226.209,45.267,34.39848,-119.84920,-,-,-,-,-,-,-,-,-,0.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.63,76.8,1769596878,-,-,-,-,-,-,-,34.3984833,-119.8491833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76.8,1769596861,0.3,11.36,6.06,225.851,27.579,226.765,41.266,34.39848,-119.84917,-,-,-,-,-,-,-,-,-,0.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76.8,1769595061,0.31,11.36,5.92,223.573,23.465,226.307,37.292,34.39850,-119.84913,-,-,-,-,-,-,-,-,-,0.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,76,1769593279,-,-,-,-,-,-,-,34.3985333,-119.8491167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,76,1769593261,0.31,11.36,5.66,223.854,25.783,226.841,38.473,34.39852,-119.84912,-,-,-,-,-,-,-,-,-,0.80,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,76,1769591461,0.32,11.36,5.84,223.599,21.018,226.982,36.281,34.39852,-119.84910,-,-,-,-,-,-,-,-,-,0.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,76.8,1769589678,-,-,-,-,-,-,-,34.3985333,-119.8491000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,76,1769589661,0.34,10.24,5.6,230.989,18.603,229.92,39.894,34.39853,-119.84908,-,-,-,-,-,-,-,-,-,0.80,274.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,76,1769587861,0.39,11.36,5.54,225.943,22.4,231.662,41.885,34.39852,-119.84907,-,-,-,-,-,-,-,-,-,1.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,75.2,1769586078,-,-,-,-,-,-,-,34.3984833,-119.8488833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.44,75.2,1769586061,0.37,11.36,4.9,224.223,23.202,234.362,37.85,34.39848,-119.84887,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.44,75.2,1769584261,0.37,10.24,4.46,228.797,19.956,238.309,36.894,34.39848,-119.84880,-,-,-,-,-,-,-,-,-,1.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.37,75.2,1769582478,-,-,-,-,-,-,-,34.3984833,-119.8488000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,75.2,1769582461,0.39,12.8,4.74,216.845,25.435,235.861,36.596,34.39847,-119.84878,-,-,-,-,-,-,-,-,-,1.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,75.2,1769580661,0.37,10.24,4.5,228.945,22.299,237.221,39.083,34.39845,-119.84877,-,-,-,-,-,-,-,-,-,1.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,75.2,1769578879,-,-,-,-,-,-,-,34.3984500,-119.8487333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,75.2,1769578861,0.37,11.36,4.46,225.471,22.108,236.528,37.558,34.39845,-119.84872,-,-,-,-,-,-,-,-,-,1.20,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,75.2,1769577061,0.39,11.36,4.3,227.28,22.814,236.452,39.205,34.39845,-119.84870,-,-,-,-,-,-,-,-,-,1.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,75.2,1769575278,-,-,-,-,-,-,-,34.3985000,-119.8486667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,76,1769575261,0.37,10.24,4.1,227.652,24.133,238.999,38.491,34.39850,-119.84867,-,-,-,-,-,-,-,-,-,1.60,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,76,1769573461,0.38,11.36,4.22,225.928,26.053,236.452,39.205,34.39852,-119.84867,-,-,-,-,-,-,-,-,-,1.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.89,73.6,1769571678,-,-,-,-,-,-,-,34.3985167,-119.8486500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,73.6,1769571661,0.39,11.36,4.8,223.68,25.599,230.752,39.81,34.39852,-119.84865,-,-,-,-,-,-,-,-,-,2.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,73.6,1769569861,0.39,11.36,4.42,222.713,25.537,232.298,41.312,34.39852,-119.84865,-,-,-,-,-,-,-,-,-,2.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,72,1769568078,-,-,-,-,-,-,-,34.3985000,-119.8486167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.45,72,1769568061,0.37,9.3,4.04,225.454,28.952,229.6,46.995,34.39850,-119.84860,-,-,-,-,-,-,-,-,-,2.80,274.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.45,72,1769566261,0.38,11.36,4.1,225.289,34.266,231.959,51.676,34.39848,-119.84858,-,-,-,-,-,-,-,-,-,4.80,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.38,66.4,1769564479,-,-,-,-,-,-,-,34.3984833,-119.8485833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,66.4,1769564461,0.34,10.24,4.28,228.57,36.309,233.246,52.619,34.39847,-119.84858,-,-,-,-,-,-,-,-,-,2.80,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,66.4,1769562661,0.31,11.36,4.4,227.097,31.375,229.1,51.901,34.39847,-119.84858,-,-,-,-,-,-,-,-,-,3.60,268.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.2,57.6,1769560878,-,-,-,-,-,-,-,34.3984667,-119.8485833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.41,57.6,1769560861,0.34,14.62,5.22,214.38,41.107,224.742,50.355,34.39847,-119.84858,-,-,-,-,-,-,-,-,-,3.60,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.41,57.6,1769559061,0.31,11.36,6.08,227.059,31.737,222.915,48.209,34.39847,-119.84858,-,-,-,-,-,-,-,-,-,0.00,165.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,51.2,1769557278,-,-,-,-,-,-,-,34.3984667,-119.8486000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,51.2,1769557261,0.3,11.36,7.64,226.87,24.199,222.127,40.943,34.39848,-119.84862,-,-,-,-,-,-,-,-,-,0.00,194.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,51.2,1769555461,0.31,11.36,8.8,222.99,22.027,221.611,34.526,34.39850,-119.84862,-,-,-,-,-,-,-,-,-,0.40,57.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.04,48,1769553678,-,-,-,-,-,-,-,34.3985167,-119.8486000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,48,1769553661,0.34,11.36,8.94,223.674,26.125,221.477,33.172,34.39853,-119.84862,-,-,-,-,-,-,-,-,-,0.00,80.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,48,1769551861,0.31,11.36,8.72,223.288,25.31,221.727,36.331,34.39853,-119.84863,-,-,-,-,-,-,-,-,-,0.00,108.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,44.8,1769546807,-,-,-,-,-,-,-,34.3985667,-119.8486333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,44.8,1769546791,0.38,11.36,8.9,221.644,21.027,220.443,32.017,34.39857,-119.84863,-,-,-,-,-,-,-,-,-,0.40,57.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,44.8,1769544991,0.36,11.36,8.78,225.166,17.14,222.527,31.497,34.39855,-119.84863,-,-,-,-,-,-,-,-,-,0.40,97.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,48.8,1769543206,-,-,-,-,-,-,-,34.3985500,-119.8486500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,48.8,1769543191,0.33,11.36,8.34,224.152,20.719,222.121,32.462,34.39857,-119.84867,-,-,-,-,-,-,-,-,-,0.40,142.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,48.8,1769541391,0.36,12.8,8.7,219.867,20.689,223.974,31.493,34.39857,-119.84867,-,-,-,-,-,-,-,-,-,0.00,5.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,52.8,1769539607,-,-,-,-,-,-,-,34.3985333,-119.8486667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,52.8,1769539591,0.33,12.8,8.56,217.351,24.479,220.02,35.859,34.39853,-119.84868,-,-,-,-,-,-,-,-,-,0.00,51.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,52.8,1769537791,0.38,11.36,8.74,224.793,16.464,223.674,29.626,34.39855,-119.84872,-,-,-,-,-,-,-,-,-,0.00,137.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.44,59.2,1769536007,-,-,-,-,-,-,-,34.3985500,-119.8487333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.5,59.2,1769535991,0.38,12.8,8.54,219.059,19.574,221.551,31.346,34.39855,-119.84873,-,-,-,-,-,-,-,-,-,0.40,137.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.5,59.2,1769534191,0.36,14.62,8.52,206.997,21.725,219.289,31.645,34.39852,-119.84882,-,-,-,-,-,-,-,-,-,0.00,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.6,68.8,1769532408,-,-,-,-,-,-,-,34.3984667,-119.8490167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.46,68.8,1769532391,0.35,12.8,7.96,220.096,20.184,222.346,32.826,34.39845,-119.84903,-,-,-,-,-,-,-,-,-,0.40,142.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.46,68.8,1769530591,0.38,12.8,9.08,218.348,22.214,221.118,31.664,34.39845,-119.84910,-,-,-,-,-,-,-,-,-,0.00,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.97,72.8,1769528808,-,-,-,-,-,-,-,34.3984667,-119.8491500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.03,72.8,1769528791,0.35,12.8,9,221.835,25.453,222.548,33.995,34.39848,-119.84915,-,-,-,-,-,-,-,-,-,0.00,131.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
